name	number_unique_genes	number_multiple_genes	number_multiple_unique_genes	number_missing_genes	list_unique_genes	list_multiple_genes	list_multiple_unique_genes	list_missing_genes
bin.381	50	9	0	61	PF01025.20,PF02576.18,TIGR00006,TIGR00020,TIGR00043,TIGR00054,TIGR00059,TIGR00082,TIGR00084,TIGR00086,TIGR00090,TIGR00095,TIGR00138,TIGR00158,TIGR00168,TIGR00194,TIGR00337,TIGR00382,TIGR00396,TIGR00414,TIGR00435,TIGR00436,TIGR00445,TIGR00456,TIGR00468,TIGR00472,TIGR00496,TIGR00631,TIGR00635,TIGR00643,TIGR00663,TIGR00717,TIGR00810,TIGR00964,TIGR01029,TIGR01063,TIGR01146,TIGR01169,TIGR01394,TIGR01510,TIGR01632,TIGR01951,TIGR02027,TIGR02191,TIGR02397,TIGR02432,TIGR03263,TIGR03594,TIGR03632,TIGR03725	PF00380.20,PF00466.21,TIGR00115,TIGR00166,TIGR00416,TIGR00487,TIGR00580,TIGR01066,TIGR01393		PF00410.20,PF03726.15,TIGR00019,TIGR00029,TIGR00061,TIGR00064,TIGR00065,TIGR00083,TIGR00088,TIGR00092,TIGR00116,TIGR00186,TIGR00250,TIGR00344,TIGR00362,TIGR00392,TIGR00398,TIGR00420,TIGR00431,TIGR00442,TIGR00459,TIGR00460,TIGR00539,TIGR00593,TIGR00615,TIGR00634,TIGR00755,TIGR00922,TIGR00928,TIGR00959,TIGR00963,TIGR00967,TIGR01009,TIGR01011,TIGR01017,TIGR01021,TIGR01032,TIGR01039,TIGR01044,TIGR01059,TIGR01071,TIGR01079,TIGR01082,TIGR01087,TIGR01128,TIGR01164,TIGR01171,TIGR01302,TIGR01391,TIGR01953,TIGR02012,TIGR02013,TIGR02075,TIGR02273,TIGR02350,TIGR02386,TIGR02729,TIGR03625,TIGR03654,TIGR03723,TIGR03953
bin.382	109	0	0	11	PF00380.20,PF00410.20,PF01025.20,PF02576.18,PF03726.15,TIGR00006,TIGR00019,TIGR00020,TIGR00029,TIGR00043,TIGR00059,TIGR00064,TIGR00065,TIGR00082,TIGR00083,TIGR00084,TIGR00086,TIGR00088,TIGR00090,TIGR00092,TIGR00095,TIGR00115,TIGR00116,TIGR00138,TIGR00158,TIGR00166,TIGR00168,TIGR00186,TIGR00194,TIGR00250,TIGR00337,TIGR00344,TIGR00382,TIGR00392,TIGR00396,TIGR00398,TIGR00414,TIGR00416,TIGR00420,TIGR00431,TIGR00436,TIGR00442,TIGR00445,TIGR00456,TIGR00459,TIGR00460,TIGR00468,TIGR00472,TIGR00487,TIGR00496,TIGR00539,TIGR00580,TIGR00593,TIGR00615,TIGR00631,TIGR00634,TIGR00635,TIGR00643,TIGR00663,TIGR00717,TIGR00755,TIGR00810,TIGR00928,TIGR00959,TIGR00963,TIGR00967,TIGR01009,TIGR01011,TIGR01017,TIGR01021,TIGR01029,TIGR01032,TIGR01039,TIGR01044,TIGR01059,TIGR01063,TIGR01066,TIGR01071,TIGR01079,TIGR01082,TIGR01087,TIGR01128,TIGR01146,TIGR01164,TIGR01171,TIGR01302,TIGR01391,TIGR01393,TIGR01394,TIGR01510,TIGR01951,TIGR01953,TIGR02012,TIGR02027,TIGR02075,TIGR02191,TIGR02273,TIGR02350,TIGR02397,TIGR02432,TIGR02729,TIGR03263,TIGR03594,TIGR03625,TIGR03632,TIGR03654,TIGR03723,TIGR03725,TIGR03953			PF00466.21,TIGR00054,TIGR00061,TIGR00362,TIGR00435,TIGR00922,TIGR00964,TIGR01169,TIGR01632,TIGR02013,TIGR02386
bin.385	103	7	0	10	PF00410.20,PF00466.21,PF02576.18,PF03726.15,TIGR00006,TIGR00019,TIGR00020,TIGR00029,TIGR00043,TIGR00054,TIGR00059,TIGR00061,TIGR00064,TIGR00065,TIGR00082,TIGR00083,TIGR00084,TIGR00086,TIGR00088,TIGR00090,TIGR00092,TIGR00095,TIGR00115,TIGR00116,TIGR00138,TIGR00158,TIGR00166,TIGR00168,TIGR00186,TIGR00194,TIGR00250,TIGR00337,TIGR00344,TIGR00362,TIGR00396,TIGR00398,TIGR00414,TIGR00416,TIGR00420,TIGR00431,TIGR00435,TIGR00442,TIGR00445,TIGR00456,TIGR00459,TIGR00460,TIGR00468,TIGR00472,TIGR00487,TIGR00496,TIGR00593,TIGR00615,TIGR00631,TIGR00634,TIGR00635,TIGR00643,TIGR00663,TIGR00755,TIGR00810,TIGR00922,TIGR00928,TIGR00959,TIGR00963,TIGR00964,TIGR00967,TIGR01009,TIGR01011,TIGR01017,TIGR01021,TIGR01032,TIGR01039,TIGR01044,TIGR01063,TIGR01071,TIGR01079,TIGR01082,TIGR01087,TIGR01128,TIGR01146,TIGR01164,TIGR01169,TIGR01171,TIGR01302,TIGR01391,TIGR01393,TIGR01510,TIGR01632,TIGR01951,TIGR01953,TIGR02027,TIGR02075,TIGR02273,TIGR02397,TIGR02432,TIGR02729,TIGR03263,TIGR03594,TIGR03625,TIGR03632,TIGR03654,TIGR03723,TIGR03725,TIGR03953	PF00380.20,TIGR00382,TIGR00580,TIGR00717,TIGR01066,TIGR01394,TIGR02012		PF01025.20,TIGR00392,TIGR00436,TIGR00539,TIGR01029,TIGR01059,TIGR02013,TIGR02191,TIGR02350,TIGR02386
bin.388	92	1	0	27	PF00380.20,PF00410.20,PF00466.21,PF01025.20,PF03726.15,TIGR00006,TIGR00019,TIGR00020,TIGR00029,TIGR00043,TIGR00054,TIGR00059,TIGR00061,TIGR00064,TIGR00065,TIGR00084,TIGR00086,TIGR00088,TIGR00090,TIGR00116,TIGR00158,TIGR00166,TIGR00168,TIGR00186,TIGR00194,TIGR00250,TIGR00337,TIGR00344,TIGR00382,TIGR00396,TIGR00398,TIGR00414,TIGR00416,TIGR00420,TIGR00435,TIGR00436,TIGR00442,TIGR00445,TIGR00460,TIGR00468,TIGR00487,TIGR00496,TIGR00539,TIGR00580,TIGR00593,TIGR00631,TIGR00634,TIGR00635,TIGR00643,TIGR00663,TIGR00755,TIGR00810,TIGR00959,TIGR00963,TIGR00964,TIGR00967,TIGR01009,TIGR01011,TIGR01017,TIGR01021,TIGR01029,TIGR01032,TIGR01039,TIGR01044,TIGR01059,TIGR01063,TIGR01071,TIGR01079,TIGR01087,TIGR01128,TIGR01164,TIGR01171,TIGR01302,TIGR01391,TIGR01394,TIGR01510,TIGR01951,TIGR01953,TIGR02012,TIGR02027,TIGR02075,TIGR02273,TIGR02350,TIGR02386,TIGR02397,TIGR02432,TIGR02729,TIGR03263,TIGR03654,TIGR03723,TIGR03725,TIGR03953	TIGR00095		PF02576.18,TIGR00082,TIGR00083,TIGR00092,TIGR00115,TIGR00138,TIGR00362,TIGR00392,TIGR00431,TIGR00456,TIGR00459,TIGR00472,TIGR00615,TIGR00717,TIGR00922,TIGR00928,TIGR01066,TIGR01082,TIGR01146,TIGR01169,TIGR01393,TIGR01632,TIGR02013,TIGR02191,TIGR03594,TIGR03625,TIGR03632
bin.389	117	0	2	1	PF00380.20,PF00410.20,PF00466.21,PF01025.20,PF02576.18,PF03726.15,TIGR00006,TIGR00019,TIGR00020,TIGR00043,TIGR00054,TIGR00059,TIGR00061,TIGR00064,TIGR00065,TIGR00082,TIGR00083,TIGR00084,TIGR00086,TIGR00088,TIGR00090,TIGR00092,TIGR00095,TIGR00115,TIGR00116,TIGR00138,TIGR00158,TIGR00166,TIGR00168,TIGR00186,TIGR00194,TIGR00250,TIGR00337,TIGR00344,TIGR00362,TIGR00382,TIGR00392,TIGR00396,TIGR00398,TIGR00414,TIGR00416,TIGR00431,TIGR00435,TIGR00436,TIGR00442,TIGR00445,TIGR00456,TIGR00459,TIGR00460,TIGR00468,TIGR00472,TIGR00487,TIGR00496,TIGR00539,TIGR00580,TIGR00593,TIGR00615,TIGR00631,TIGR00634,TIGR00635,TIGR00643,TIGR00663,TIGR00717,TIGR00755,TIGR00810,TIGR00922,TIGR00928,TIGR00959,TIGR00963,TIGR00964,TIGR00967,TIGR01009,TIGR01011,TIGR01017,TIGR01021,TIGR01029,TIGR01032,TIGR01039,TIGR01044,TIGR01059,TIGR01063,TIGR01066,TIGR01071,TIGR01079,TIGR01082,TIGR01087,TIGR01128,TIGR01146,TIGR01164,TIGR01169,TIGR01171,TIGR01302,TIGR01391,TIGR01393,TIGR01394,TIGR01510,TIGR01632,TIGR01951,TIGR01953,TIGR02012,TIGR02013,TIGR02027,TIGR02075,TIGR02191,TIGR02273,TIGR02350,TIGR02386,TIGR02397,TIGR02432,TIGR03263,TIGR03594,TIGR03625,TIGR03632,TIGR03654,TIGR03723,TIGR03725,TIGR03953		TIGR00029,TIGR00420	TIGR02729
bin.40	60	0	0	60	PF00380.20,PF00466.21,PF02576.18,TIGR00006,TIGR00019,TIGR00029,TIGR00043,TIGR00054,TIGR00061,TIGR00088,TIGR00090,TIGR00095,TIGR00115,TIGR00116,TIGR00250,TIGR00396,TIGR00398,TIGR00414,TIGR00416,TIGR00420,TIGR00431,TIGR00435,TIGR00445,TIGR00468,TIGR00472,TIGR00487,TIGR00580,TIGR00593,TIGR00615,TIGR00634,TIGR00635,TIGR00663,TIGR00717,TIGR00967,TIGR01011,TIGR01021,TIGR01032,TIGR01059,TIGR01066,TIGR01071,TIGR01082,TIGR01087,TIGR01169,TIGR01302,TIGR01394,TIGR01510,TIGR01632,TIGR01951,TIGR01953,TIGR02012,TIGR02075,TIGR02191,TIGR02350,TIGR02397,TIGR02432,TIGR02729,TIGR03263,TIGR03594,TIGR03632,TIGR03725			PF00410.20,PF01025.20,PF03726.15,TIGR00020,TIGR00059,TIGR00064,TIGR00065,TIGR00082,TIGR00083,TIGR00084,TIGR00086,TIGR00092,TIGR00138,TIGR00158,TIGR00166,TIGR00168,TIGR00186,TIGR00194,TIGR00337,TIGR00344,TIGR00362,TIGR00382,TIGR00392,TIGR00436,TIGR00442,TIGR00456,TIGR00459,TIGR00460,TIGR00496,TIGR00539,TIGR00631,TIGR00643,TIGR00755,TIGR00810,TIGR00922,TIGR00928,TIGR00959,TIGR00963,TIGR00964,TIGR01009,TIGR01017,TIGR01029,TIGR01039,TIGR01044,TIGR01063,TIGR01079,TIGR01128,TIGR01146,TIGR01164,TIGR01171,TIGR01391,TIGR01393,TIGR02013,TIGR02027,TIGR02273,TIGR02386,TIGR03625,TIGR03654,TIGR03723,TIGR03953
bin.45	78	6	0	36	PF00380.20,PF00410.20,PF02576.18,TIGR00019,TIGR00029,TIGR00043,TIGR00054,TIGR00059,TIGR00065,TIGR00083,TIGR00084,TIGR00088,TIGR00090,TIGR00092,TIGR00115,TIGR00138,TIGR00158,TIGR00166,TIGR00186,TIGR00194,TIGR00250,TIGR00344,TIGR00362,TIGR00382,TIGR00392,TIGR00398,TIGR00414,TIGR00416,TIGR00420,TIGR00431,TIGR00435,TIGR00442,TIGR00445,TIGR00456,TIGR00459,TIGR00460,TIGR00468,TIGR00472,TIGR00539,TIGR00593,TIGR00631,TIGR00635,TIGR00643,TIGR00663,TIGR00755,TIGR00810,TIGR00928,TIGR00959,TIGR00967,TIGR01011,TIGR01021,TIGR01029,TIGR01032,TIGR01039,TIGR01059,TIGR01063,TIGR01066,TIGR01079,TIGR01082,TIGR01087,TIGR01128,TIGR01171,TIGR01391,TIGR01393,TIGR01951,TIGR02012,TIGR02027,TIGR02273,TIGR02397,TIGR02432,TIGR02729,TIGR03263,TIGR03625,TIGR03632,TIGR03654,TIGR03723,TIGR03725,TIGR03953	TIGR00116,TIGR00396,TIGR00496,TIGR01071,TIGR01146,TIGR02075		PF00466.21,PF01025.20,PF03726.15,TIGR00006,TIGR00020,TIGR00061,TIGR00064,TIGR00082,TIGR00086,TIGR00095,TIGR00168,TIGR00337,TIGR00436,TIGR00487,TIGR00580,TIGR00615,TIGR00634,TIGR00717,TIGR00922,TIGR00963,TIGR00964,TIGR01009,TIGR01017,TIGR01044,TIGR01164,TIGR01169,TIGR01302,TIGR01394,TIGR01510,TIGR01632,TIGR01953,TIGR02013,TIGR02191,TIGR02350,TIGR02386,TIGR03594
bin.49	81	7	0	32	PF00410.20,PF00466.21,PF01025.20,PF02576.18,PF03726.15,TIGR00006,TIGR00019,TIGR00020,TIGR00029,TIGR00043,TIGR00054,TIGR00061,TIGR00064,TIGR00065,TIGR00082,TIGR00083,TIGR00086,TIGR00092,TIGR00115,TIGR00138,TIGR00158,TIGR00168,TIGR00186,TIGR00250,TIGR00337,TIGR00344,TIGR00362,TIGR00392,TIGR00396,TIGR00398,TIGR00414,TIGR00420,TIGR00431,TIGR00435,TIGR00436,TIGR00445,TIGR00456,TIGR00460,TIGR00468,TIGR00472,TIGR00496,TIGR00593,TIGR00615,TIGR00631,TIGR00635,TIGR00663,TIGR00810,TIGR00928,TIGR00959,TIGR00967,TIGR01011,TIGR01021,TIGR01032,TIGR01039,TIGR01059,TIGR01066,TIGR01071,TIGR01079,TIGR01082,TIGR01087,TIGR01128,TIGR01169,TIGR01391,TIGR01393,TIGR01394,TIGR01510,TIGR01632,TIGR01953,TIGR02027,TIGR02075,TIGR02350,TIGR02432,TIGR02729,TIGR03263,TIGR03594,TIGR03625,TIGR03632,TIGR03654,TIGR03723,TIGR03725,TIGR03953	PF00380.20,TIGR00088,TIGR00095,TIGR00382,TIGR00580,TIGR01951,TIGR02397		TIGR00059,TIGR00084,TIGR00090,TIGR00116,TIGR00166,TIGR00194,TIGR00416,TIGR00442,TIGR00459,TIGR00487,TIGR00539,TIGR00634,TIGR00643,TIGR00717,TIGR00755,TIGR00922,TIGR00963,TIGR00964,TIGR01009,TIGR01017,TIGR01029,TIGR01044,TIGR01063,TIGR01146,TIGR01164,TIGR01171,TIGR01302,TIGR02012,TIGR02013,TIGR02191,TIGR02273,TIGR02386
bin.5	92	0	0	28	PF00380.20,PF00466.21,PF01025.20,PF02576.18,PF03726.15,TIGR00006,TIGR00019,TIGR00043,TIGR00054,TIGR00061,TIGR00064,TIGR00065,TIGR00082,TIGR00083,TIGR00084,TIGR00086,TIGR00088,TIGR00092,TIGR00095,TIGR00115,TIGR00116,TIGR00138,TIGR00158,TIGR00166,TIGR00168,TIGR00186,TIGR00194,TIGR00250,TIGR00337,TIGR00344,TIGR00362,TIGR00382,TIGR00396,TIGR00414,TIGR00416,TIGR00420,TIGR00431,TIGR00435,TIGR00436,TIGR00442,TIGR00456,TIGR00468,TIGR00472,TIGR00496,TIGR00539,TIGR00580,TIGR00593,TIGR00615,TIGR00631,TIGR00635,TIGR00643,TIGR00663,TIGR00717,TIGR00755,TIGR00922,TIGR00928,TIGR00959,TIGR00964,TIGR01011,TIGR01017,TIGR01032,TIGR01059,TIGR01066,TIGR01082,TIGR01128,TIGR01146,TIGR01169,TIGR01171,TIGR01302,TIGR01391,TIGR01393,TIGR01394,TIGR01510,TIGR01632,TIGR01951,TIGR01953,TIGR02012,TIGR02013,TIGR02075,TIGR02191,TIGR02273,TIGR02350,TIGR02386,TIGR02397,TIGR02432,TIGR02729,TIGR03263,TIGR03594,TIGR03625,TIGR03632,TIGR03725,TIGR03953			PF00410.20,TIGR00020,TIGR00029,TIGR00059,TIGR00090,TIGR00392,TIGR00398,TIGR00445,TIGR00459,TIGR00460,TIGR00487,TIGR00634,TIGR00810,TIGR00963,TIGR00967,TIGR01009,TIGR01021,TIGR01029,TIGR01039,TIGR01044,TIGR01063,TIGR01071,TIGR01079,TIGR01087,TIGR01164,TIGR02027,TIGR03654,TIGR03723
bin.53	82	1	0	37	PF00380.20,PF01025.20,PF02576.18,TIGR00006,TIGR00019,TIGR00029,TIGR00043,TIGR00054,TIGR00061,TIGR00065,TIGR00082,TIGR00084,TIGR00086,TIGR00088,TIGR00090,TIGR00092,TIGR00116,TIGR00138,TIGR00158,TIGR00166,TIGR00168,TIGR00186,TIGR00194,TIGR00250,TIGR00337,TIGR00362,TIGR00382,TIGR00396,TIGR00398,TIGR00414,TIGR00416,TIGR00420,TIGR00431,TIGR00436,TIGR00442,TIGR00445,TIGR00456,TIGR00459,TIGR00460,TIGR00468,TIGR00487,TIGR00496,TIGR00593,TIGR00615,TIGR00631,TIGR00634,TIGR00635,TIGR00643,TIGR00663,TIGR00717,TIGR00755,TIGR00810,TIGR00928,TIGR00959,TIGR00963,TIGR00967,TIGR01011,TIGR01021,TIGR01032,TIGR01039,TIGR01059,TIGR01066,TIGR01071,TIGR01082,TIGR01128,TIGR01302,TIGR01391,TIGR01393,TIGR01394,TIGR01951,TIGR01953,TIGR02075,TIGR02191,TIGR02273,TIGR02350,TIGR02397,TIGR02432,TIGR02729,TIGR03263,TIGR03594,TIGR03723,TIGR03725	TIGR00472		PF00410.20,PF00466.21,PF03726.15,TIGR00020,TIGR00059,TIGR00064,TIGR00083,TIGR00095,TIGR00115,TIGR00344,TIGR00392,TIGR00435,TIGR00539,TIGR00580,TIGR00922,TIGR00964,TIGR01009,TIGR01017,TIGR01029,TIGR01044,TIGR01063,TIGR01079,TIGR01087,TIGR01146,TIGR01164,TIGR01169,TIGR01171,TIGR01510,TIGR01632,TIGR02012,TIGR02013,TIGR02027,TIGR02386,TIGR03625,TIGR03632,TIGR03654,TIGR03953
bin.54	58	6	0	56	PF00410.20,PF03726.15,TIGR00006,TIGR00020,TIGR00029,TIGR00043,TIGR00054,TIGR00064,TIGR00082,TIGR00083,TIGR00084,TIGR00086,TIGR00088,TIGR00092,TIGR00115,TIGR00158,TIGR00166,TIGR00194,TIGR00250,TIGR00337,TIGR00344,TIGR00414,TIGR00416,TIGR00420,TIGR00431,TIGR00442,TIGR00445,TIGR00459,TIGR00460,TIGR00468,TIGR00472,TIGR00487,TIGR00496,TIGR00615,TIGR00634,TIGR00922,TIGR00959,TIGR00963,TIGR00964,TIGR01032,TIGR01039,TIGR01079,TIGR01128,TIGR01146,TIGR01164,TIGR01394,TIGR01632,TIGR01951,TIGR01953,TIGR02075,TIGR02191,TIGR02273,TIGR02350,TIGR03263,TIGR03594,TIGR03654,TIGR03723,TIGR03725	TIGR00061,TIGR00382,TIGR00396,TIGR00398,TIGR00456,TIGR00717		PF00380.20,PF00466.21,PF01025.20,PF02576.18,TIGR00019,TIGR00059,TIGR00065,TIGR00090,TIGR00095,TIGR00116,TIGR00138,TIGR00168,TIGR00186,TIGR00362,TIGR00392,TIGR00435,TIGR00436,TIGR00539,TIGR00580,TIGR00593,TIGR00631,TIGR00635,TIGR00643,TIGR00663,TIGR00755,TIGR00810,TIGR00928,TIGR00967,TIGR01009,TIGR01011,TIGR01017,TIGR01021,TIGR01029,TIGR01044,TIGR01059,TIGR01063,TIGR01066,TIGR01071,TIGR01082,TIGR01087,TIGR01169,TIGR01171,TIGR01302,TIGR01391,TIGR01393,TIGR01510,TIGR02012,TIGR02013,TIGR02027,TIGR02386,TIGR02397,TIGR02432,TIGR02729,TIGR03625,TIGR03632,TIGR03953
bin.58	116	1	0	3	PF00380.20,PF00410.20,PF00466.21,PF01025.20,PF02576.18,PF03726.15,TIGR00006,TIGR00019,TIGR00020,TIGR00029,TIGR00043,TIGR00059,TIGR00061,TIGR00064,TIGR00065,TIGR00082,TIGR00083,TIGR00084,TIGR00086,TIGR00088,TIGR00090,TIGR00092,TIGR00095,TIGR00116,TIGR00138,TIGR00158,TIGR00166,TIGR00168,TIGR00186,TIGR00250,TIGR00337,TIGR00344,TIGR00362,TIGR00382,TIGR00392,TIGR00396,TIGR00398,TIGR00414,TIGR00416,TIGR00420,TIGR00431,TIGR00435,TIGR00436,TIGR00442,TIGR00445,TIGR00456,TIGR00459,TIGR00460,TIGR00468,TIGR00472,TIGR00487,TIGR00496,TIGR00539,TIGR00580,TIGR00593,TIGR00615,TIGR00631,TIGR00634,TIGR00635,TIGR00643,TIGR00663,TIGR00717,TIGR00755,TIGR00810,TIGR00922,TIGR00928,TIGR00959,TIGR00963,TIGR00964,TIGR00967,TIGR01009,TIGR01011,TIGR01017,TIGR01021,TIGR01029,TIGR01032,TIGR01039,TIGR01044,TIGR01059,TIGR01063,TIGR01066,TIGR01071,TIGR01079,TIGR01082,TIGR01087,TIGR01128,TIGR01146,TIGR01164,TIGR01169,TIGR01171,TIGR01302,TIGR01391,TIGR01393,TIGR01394,TIGR01510,TIGR01632,TIGR01951,TIGR01953,TIGR02012,TIGR02013,TIGR02027,TIGR02075,TIGR02191,TIGR02350,TIGR02386,TIGR02397,TIGR02432,TIGR02729,TIGR03263,TIGR03594,TIGR03625,TIGR03632,TIGR03654,TIGR03723,TIGR03725,TIGR03953	TIGR00054		TIGR00115,TIGR00194,TIGR02273
bin.63	52	3	0	65	PF00380.20,PF02576.18,PF03726.15,TIGR00006,TIGR00020,TIGR00029,TIGR00043,TIGR00061,TIGR00082,TIGR00084,TIGR00086,TIGR00088,TIGR00090,TIGR00092,TIGR00116,TIGR00138,TIGR00158,TIGR00186,TIGR00194,TIGR00250,TIGR00337,TIGR00362,TIGR00414,TIGR00431,TIGR00436,TIGR00456,TIGR00459,TIGR00460,TIGR00472,TIGR00487,TIGR00496,TIGR00615,TIGR00631,TIGR00643,TIGR00663,TIGR00755,TIGR00810,TIGR01011,TIGR01029,TIGR01066,TIGR01087,TIGR01146,TIGR01302,TIGR01391,TIGR01393,TIGR01394,TIGR02191,TIGR02273,TIGR02432,TIGR02729,TIGR03263,TIGR03725	TIGR00166,TIGR00717,TIGR02075		PF00410.20,PF00466.21,PF01025.20,TIGR00019,TIGR00054,TIGR00059,TIGR00064,TIGR00065,TIGR00083,TIGR00095,TIGR00115,TIGR00168,TIGR00344,TIGR00382,TIGR00392,TIGR00396,TIGR00398,TIGR00416,TIGR00420,TIGR00435,TIGR00442,TIGR00445,TIGR00468,TIGR00539,TIGR00580,TIGR00593,TIGR00634,TIGR00635,TIGR00922,TIGR00928,TIGR00959,TIGR00963,TIGR00964,TIGR00967,TIGR01009,TIGR01017,TIGR01021,TIGR01032,TIGR01039,TIGR01044,TIGR01059,TIGR01063,TIGR01071,TIGR01079,TIGR01082,TIGR01128,TIGR01164,TIGR01169,TIGR01171,TIGR01510,TIGR01632,TIGR01951,TIGR01953,TIGR02012,TIGR02013,TIGR02027,TIGR02350,TIGR02386,TIGR02397,TIGR03594,TIGR03625,TIGR03632,TIGR03654,TIGR03723,TIGR03953
bin.66	63	3	0	54	PF00466.21,PF01025.20,TIGR00006,TIGR00019,TIGR00020,TIGR00029,TIGR00054,TIGR00059,TIGR00064,TIGR00065,TIGR00083,TIGR00090,TIGR00095,TIGR00115,TIGR00138,TIGR00158,TIGR00166,TIGR00168,TIGR00186,TIGR00194,TIGR00250,TIGR00337,TIGR00344,TIGR00362,TIGR00382,TIGR00396,TIGR00398,TIGR00414,TIGR00416,TIGR00435,TIGR00436,TIGR00445,TIGR00459,TIGR00460,TIGR00468,TIGR00496,TIGR00539,TIGR00615,TIGR00631,TIGR00634,TIGR00635,TIGR00643,TIGR00663,TIGR00755,TIGR00810,TIGR00959,TIGR00964,TIGR01011,TIGR01029,TIGR01032,TIGR01059,TIGR01082,TIGR01087,TIGR01391,TIGR01393,TIGR01394,TIGR01510,TIGR01951,TIGR02191,TIGR03263,TIGR03625,TIGR03725,TIGR03953	TIGR00092,TIGR01302,TIGR02012		PF00380.20,PF00410.20,PF02576.18,PF03726.15,TIGR00043,TIGR00061,TIGR00082,TIGR00084,TIGR00086,TIGR00088,TIGR00116,TIGR00392,TIGR00420,TIGR00431,TIGR00442,TIGR00456,TIGR00472,TIGR00487,TIGR00580,TIGR00593,TIGR00717,TIGR00922,TIGR00928,TIGR00963,TIGR00967,TIGR01009,TIGR01017,TIGR01021,TIGR01039,TIGR01044,TIGR01063,TIGR01066,TIGR01071,TIGR01079,TIGR01128,TIGR01146,TIGR01164,TIGR01169,TIGR01171,TIGR01632,TIGR01953,TIGR02013,TIGR02027,TIGR02075,TIGR02273,TIGR02350,TIGR02386,TIGR02397,TIGR02432,TIGR02729,TIGR03594,TIGR03632,TIGR03654,TIGR03723
bin.67	105	2	0	13	PF00380.20,PF00410.20,PF00466.21,PF01025.20,PF02576.18,PF03726.15,TIGR00006,TIGR00019,TIGR00020,TIGR00029,TIGR00043,TIGR00054,TIGR00059,TIGR00061,TIGR00064,TIGR00065,TIGR00082,TIGR00083,TIGR00084,TIGR00086,TIGR00088,TIGR00090,TIGR00092,TIGR00095,TIGR00115,TIGR00116,TIGR00138,TIGR00158,TIGR00166,TIGR00168,TIGR00194,TIGR00250,TIGR00337,TIGR00344,TIGR00362,TIGR00392,TIGR00396,TIGR00398,TIGR00414,TIGR00416,TIGR00420,TIGR00431,TIGR00435,TIGR00436,TIGR00442,TIGR00445,TIGR00456,TIGR00459,TIGR00460,TIGR00468,TIGR00472,TIGR00487,TIGR00496,TIGR00539,TIGR00593,TIGR00615,TIGR00631,TIGR00634,TIGR00635,TIGR00643,TIGR00717,TIGR00755,TIGR00810,TIGR00922,TIGR00928,TIGR00959,TIGR00963,TIGR00964,TIGR00967,TIGR01009,TIGR01011,TIGR01021,TIGR01032,TIGR01039,TIGR01059,TIGR01063,TIGR01066,TIGR01071,TIGR01079,TIGR01082,TIGR01087,TIGR01128,TIGR01164,TIGR01169,TIGR01302,TIGR01393,TIGR01394,TIGR01510,TIGR01632,TIGR01951,TIGR01953,TIGR02012,TIGR02013,TIGR02027,TIGR02075,TIGR02191,TIGR02273,TIGR02397,TIGR02432,TIGR02729,TIGR03263,TIGR03632,TIGR03654,TIGR03723,TIGR03725	TIGR00382,TIGR00580		TIGR00186,TIGR00663,TIGR01017,TIGR01029,TIGR01044,TIGR01146,TIGR01171,TIGR01391,TIGR02350,TIGR02386,TIGR03594,TIGR03625,TIGR03953
bin.68	89	13	0	18	PF00380.20,PF00410.20,PF00466.21,PF01025.20,PF02576.18,PF03726.15,TIGR00006,TIGR00019,TIGR00020,TIGR00029,TIGR00043,TIGR00054,TIGR00061,TIGR00064,TIGR00083,TIGR00084,TIGR00086,TIGR00088,TIGR00090,TIGR00092,TIGR00095,TIGR00115,TIGR00158,TIGR00166,TIGR00194,TIGR00250,TIGR00337,TIGR00344,TIGR00362,TIGR00382,TIGR00392,TIGR00396,TIGR00398,TIGR00414,TIGR00420,TIGR00435,TIGR00436,TIGR00442,TIGR00445,TIGR00456,TIGR00459,TIGR00460,TIGR00468,TIGR00472,TIGR00496,TIGR00539,TIGR00593,TIGR00631,TIGR00634,TIGR00635,TIGR00643,TIGR00663,TIGR00717,TIGR00755,TIGR00810,TIGR00928,TIGR00959,TIGR00963,TIGR00967,TIGR01011,TIGR01017,TIGR01021,TIGR01029,TIGR01032,TIGR01059,TIGR01063,TIGR01066,TIGR01079,TIGR01082,TIGR01087,TIGR01146,TIGR01169,TIGR01391,TIGR01393,TIGR01394,TIGR01510,TIGR01951,TIGR01953,TIGR02012,TIGR02075,TIGR02191,TIGR02273,TIGR02729,TIGR03263,TIGR03594,TIGR03632,TIGR03654,TIGR03723,TIGR03725	TIGR00059,TIGR00082,TIGR00138,TIGR00168,TIGR00186,TIGR00431,TIGR00487,TIGR00580,TIGR00615,TIGR01128,TIGR01302,TIGR02027,TIGR02397		TIGR00065,TIGR00116,TIGR00416,TIGR00922,TIGR00964,TIGR01009,TIGR01039,TIGR01044,TIGR01071,TIGR01164,TIGR01171,TIGR01632,TIGR02013,TIGR02350,TIGR02386,TIGR02432,TIGR03625,TIGR03953
