Orthogroup	Duplications (all)	Duplications (50% support)
OG0005583	0	0
OG0005584	3	2
OG0005585	1	0
OG0005586	0	0
OG0005587	1	0
OG0005588	2	2
OG0005589	0	0
OG0005590	0	0
OG0005591	1	0
OG0005592	0	0
OG0005593	0	0
OG0005594	1	1
OG0005595	1	0
OG0005596	0	0
OG0005597	0	0
OG0005598	1	1
OG0005599	1	0
OG0005600	2	1
OG0005601	1	1
OG0005602	0	0
OG0005603	1	0
OG0005604	1	0
OG0005605	0	0
OG0005606	1	1
OG0005607	0	0
OG0005608	1	0
OG0005609	4	1
OG0005610	0	0
OG0005611	4	3
OG0005612	0	0
OG0005613	0	0
OG0005614	0	0
OG0005615	0	0
OG0005616	1	1
OG0005617	0	0
OG0005618	2	1
OG0005619	0	0
OG0005620	0	0
OG0005621	2	1
OG0005622	1	1
OG0005623	1	1
OG0005624	0	0
OG0005625	0	0
OG0005626	0	0
OG0005627	0	0
OG0005628	4	1
OG0005629	1	0
OG0005630	1	1
OG0005631	0	0
OG0005632	0	0
OG0005633	0	0
OG0005634	12	12
OG0005635	1	1
OG0005636	0	0
OG0005637	3	3
OG0005638	0	0
OG0005639	0	0
OG0005640	1	0
OG0005641	0	0
OG0005642	1	0
OG0005643	2	1
OG0005644	1	1
OG0005645	1	1
OG0005646	0	0
OG0005647	0	0
OG0005648	3	2
OG0005649	0	0
OG0005650	1	0
OG0005651	0	0
OG0005652	1	1
OG0005653	1	1
OG0005654	2	2
OG0005655	1	0
OG0005656	2	1
OG0005657	1	1
OG0005658	0	0
OG0005659	2	2
OG0005660	1	1
OG0005661	1	0
OG0005662	1	1
OG0005663	0	0
OG0005664	0	0
OG0005665	0	0
OG0005666	2	2
OG0005667	1	0
OG0005668	1	0
OG0005669	1	1
OG0005670	2	0
OG0005671	3	2
OG0005672	0	0
OG0005673	0	0
OG0005674	2	1
OG0005675	1	0
OG0005676	1	1
OG0005677	0	0
OG0005678	0	0
OG0005679	1	1
OG0005680	1	1
OG0005681	1	1
OG0005682	0	0
OG0005683	1	1
OG0005684	1	0
OG0005685	1	1
OG0005686	1	1
OG0005687	1	1
OG0005688	0	0
OG0005689	1	0
OG0005690	3	2
OG0005691	1	1
OG0005692	0	0
OG0005693	3	2
OG0005694	0	0
OG0005695	2	0
OG0005696	1	1
OG0005697	1	1
OG0005698	1	1
OG0005699	2	1
OG0005700	0	0
OG0005701	0	0
OG0005702	1	0
OG0005703	0	0
OG0005704	2	1
OG0005705	1	1
OG0005706	0	0
OG0005707	1	1
OG0005708	2	2
OG0005709	0	0
OG0005710	1	1
OG0005711	0	0
OG0005712	0	0
OG0005713	1	0
OG0005714	1	1
OG0005715	1	1
OG0005716	0	0
OG0005717	0	0
OG0005718	0	0
OG0005719	0	0
OG0005720	2	1
OG0005721	1	0
OG0005722	2	1
OG0005723	2	2
OG0005724	0	0
OG0005725	3	3
OG0005726	2	2
OG0005727	0	0
OG0005728	0	0
OG0005729	1	1
OG0005730	0	0
OG0005731	0	0
OG0005732	1	1
OG0005733	0	0
OG0005734	1	1
OG0005735	0	0
OG0005736	0	0
OG0005737	1	1
OG0005738	0	0
OG0005739	2	2
OG0005740	1	1
OG0005741	2	0
OG0005742	1	1
OG0005743	3	3
OG0005744	0	0
OG0005745	1	1
OG0005746	1	0
OG0005747	1	0
OG0005748	0	0
OG0005749	1	1
OG0005750	1	1
OG0005751	0	0
OG0005752	1	0
OG0005753	0	0
OG0005754	0	0
OG0005755	1	1
OG0005756	0	0
OG0005757	2	2
OG0005758	0	0
OG0005759	0	0
OG0005760	1	1
OG0005761	0	0
OG0005762	0	0
OG0005763	0	0
OG0005764	0	0
OG0005765	0	0
OG0005766	4	3
OG0005767	1	0
OG0005768	0	0
OG0005769	1	1
OG0005770	2	0
OG0005771	4	4
OG0005772	0	0
OG0005773	2	1
OG0005774	2	2
OG0005775	0	0
OG0005776	0	0
OG0005777	2	2
OG0005778	0	0
OG0005779	2	1
OG0005780	9	9
OG0005781	0	0
OG0005782	0	0
OG0005783	0	0
OG0005784	0	0
OG0005785	1	0
OG0005786	2	2
OG0005787	2	1
OG0005788	0	0
OG0005789	1	0
OG0005790	1	1
OG0005791	0	0
OG0005792	0	0
OG0005793	0	0
OG0005794	4	1
OG0005795	0	0
OG0005796	2	2
OG0005797	2	1
OG0005798	1	1
OG0005799	1	1
OG0005800	0	0
OG0005801	0	0
OG0005802	0	0
OG0005803	1	1
OG0005804	2	1
OG0005805	0	0
OG0005806	0	0
OG0005807	0	0
OG0005808	4	3
OG0005809	0	0
OG0005810	1	0
OG0005811	3	3
OG0005812	1	1
OG0005813	0	0
OG0005814	0	0
OG0005815	0	0
OG0005816	2	2
OG0005817	2	2
OG0005818	3	3
OG0005819	1	1
OG0005820	0	0
OG0005821	1	0
OG0005822	1	1
OG0005823	3	3
OG0005824	1	1
OG0005825	2	0
OG0005826	2	2
OG0005827	3	3
OG0005828	5	5
OG0005829	0	0
OG0005830	2	0
OG0005831	0	0
OG0005832	2	1
OG0005833	4	2
OG0005834	0	0
OG0005835	2	1
OG0005836	0	0
OG0005837	3	2
OG0005838	2	1
OG0005839	0	0
OG0005840	1	0
OG0005841	3	3
OG0005842	3	1
OG0005843	0	0
OG0005844	7	7
OG0005845	3	1
OG0005846	4	4
OG0005847	3	1
OG0005848	3	2
OG0005849	1	1
OG0005850	6	3
OG0005851	1	1
OG0005852	0	0
OG0005853	3	3
OG0005854	5	5
OG0005855	1	1
OG0005856	0	0
OG0005857	2	1
OG0005858	1	1
OG0005859	1	1
OG0005860	12	12
OG0005861	3	1
OG0005862	12	12
OG0005863	6	6
OG0005864	12	12
OG0005865	2	0
OG0005866	12	12
OG0005867	1	0
OG0005868	12	12
OG0005869	11	11
OG0005870	11	11
OG0005871	6	6
OG0005872	5	5
OG0005873	6	6
OG0005874	1	0
OG0005875	1	1
OG0005876	1	1
OG0005877	3	3
OG0005878	1	0
OG0005879	2	0
OG0005880	1	0
OG0005881	4	4
OG0005882	4	2
OG0005883	1	0
OG0005884	1	0
OG0005885	12	12
OG0005886	12	12
OG0005887	12	12
OG0005888	12	12
OG0005889	12	12
OG0005890	12	12
OG0005891	12	12
OG0005892	1	1
OG0005893	11	11
OG0005894	12	12
OG0005895	11	11
OG0005896	12	12
OG0005897	12	12
OG0005898	6	6
OG0005899	12	12
OG0005900	1	0
OG0005901	4	1
OG0005902	12	12
OG0005903	12	12
OG0005904	12	12
OG0005905	3	3
OG0005906	11	11
OG0005907	9	9
OG0005908	11	11
OG0005909	3	2
OG0005910	12	12
OG0005911	5	5
OG0005912	8	8
OG0005913	8	8
OG0005914	9	9
OG0005915	11	11
OG0005916	4	2
OG0005917	11	11
OG0005918	12	12
OG0005919	6	3
OG0005920	7	6
OG0005921	4	3
OG0005922	5	4
OG0005923	4	3
OG0005924	4	1
OG0005925	2	2
OG0005926	12	12
OG0005927	12	12
OG0005928	12	12
OG0005929	11	11
OG0005930	12	12
OG0005931	12	12
OG0005932	10	10
OG0005933	12	12
OG0005934	1	0
OG0005935	1	1
OG0005936	2	0
OG0005937	1	0
OG0005938	2	2
OG0005939	2	1
OG0005940	3	0
OG0005941	0	0
OG0005942	2	2
OG0005943	0	0
OG0005944	0	0
OG0005945	0	0
OG0005946	2	0
OG0005947	1	0
OG0005948	1	1
OG0005949	1	0
OG0005950	2	1
OG0005951	2	1
OG0005952	1	0
OG0005953	0	0
OG0005954	1	1
OG0005955	1	1
OG0005956	1	1
OG0005957	0	0
OG0005958	1	0
OG0005959	1	1
OG0005960	0	0
OG0005961	3	3
OG0005962	0	0
OG0005963	2	1
OG0005964	4	0
OG0005965	0	0
OG0005966	0	0
OG0005967	0	0
OG0005968	1	1
OG0005969	0	0
OG0005970	5	4
OG0005971	1	0
OG0005972	4	2
OG0005973	1	1
OG0005974	4	2
OG0005975	0	0
OG0005976	0	0
OG0005977	2	2
OG0005978	1	1
OG0005979	1	1
OG0005980	1	0
OG0005981	2	0
OG0005982	0	0
OG0005983	3	2
OG0005984	2	1
OG0005985	11	11
OG0005986	1	1
OG0005987	0	0
OG0005988	1	1
OG0005989	0	0
OG0005990	0	0
OG0005991	0	0
OG0005992	0	0
OG0005993	0	0
OG0005994	1	0
OG0005995	0	0
OG0005996	4	3
OG0005997	2	1
OG0005998	1	1
OG0005999	1	0
OG0006000	0	0
OG0006001	1	0
OG0006002	0	0
OG0006003	1	0
OG0006004	2	1
OG0006005	2	1
OG0006006	0	0
OG0006007	1	1
OG0006008	3	1
OG0006009	1	1
OG0006010	2	2
OG0006011	0	0
OG0006012	1	1
OG0006013	1	0
OG0006014	1	0
OG0006015	1	1
OG0006016	0	0
OG0006017	0	0
OG0006018	0	0
OG0006019	2	2
OG0006020	0	0
OG0006021	0	0
OG0006022	2	2
OG0006023	0	0
OG0006024	1	1
OG0006025	2	0
OG0006026	2	2
OG0006027	2	1
OG0006028	0	0
OG0006029	1	1
OG0006030	0	0
OG0006031	1	1
OG0006032	0	0
OG0006033	1	1
OG0006034	1	1
OG0006035	0	0
OG0006036	0	0
OG0006037	3	2
OG0006038	3	3
OG0006039	1	1
OG0006040	0	0
OG0006041	2	1
OG0006042	0	0
OG0006043	1	0
OG0006044	0	0
OG0006045	3	1
OG0006046	0	0
OG0006047	1	0
OG0006048	2	1
OG0006049	1	0
OG0006050	2	0
OG0006051	2	1
OG0006052	0	0
OG0006053	0	0
OG0006054	0	0
OG0006055	0	0
OG0006056	1	1
OG0006057	0	0
OG0006058	2	0
OG0006059	2	0
OG0006060	0	0
OG0006061	2	0
OG0006062	1	1
OG0006063	0	0
OG0006064	0	0
OG0006065	1	0
OG0006066	0	0
OG0006067	4	2
OG0006068	2	0
OG0006069	2	1
OG0006070	3	3
OG0006071	2	1
OG0006072	0	0
OG0006073	2	0
OG0006074	0	0
OG0006075	0	0
OG0006076	0	0
OG0006077	1	1
OG0006078	0	0
OG0006079	2	1
OG0006080	0	0
OG0006081	2	1
OG0006082	2	2
OG0006083	1	0
OG0006084	1	1
OG0006085	2	1
OG0006086	2	2
OG0006087	0	0
OG0006088	0	0
OG0006089	0	0
OG0006090	0	0
OG0006091	1	1
OG0006092	0	0
OG0006093	0	0
OG0006094	1	1
OG0006095	2	1
OG0006096	1	0
OG0006097	2	2
OG0006098	4	4
OG0006099	2	2
OG0006100	0	0
OG0006101	1	0
OG0006102	0	0
OG0006103	1	1
OG0006104	1	1
OG0006105	2	2
OG0006106	0	0
OG0006107	0	0
OG0006108	1	0
OG0006109	1	1
OG0006110	2	2
OG0006111	1	0
OG0006112	2	1
OG0006113	0	0
OG0006114	0	0
OG0006115	2	1
OG0006116	3	1
OG0006117	3	2
OG0006118	2	2
OG0006119	1	1
OG0006120	1	1
OG0006121	4	4
OG0006122	3	2
OG0006123	0	0
OG0006124	2	1
OG0006125	1	1
OG0006126	0	0
OG0006127	1	1
OG0006128	1	0
OG0006129	0	0
OG0006130	0	0
OG0006131	1	1
OG0006132	1	1
OG0006133	1	0
OG0006134	0	0
OG0006135	2	2
OG0006136	1	1
OG0006137	1	0
OG0006138	2	1
OG0006139	2	2
OG0006140	0	0
OG0006141	3	3
OG0006142	0	0
OG0006143	0	0
OG0006144	2	1
OG0006145	1	1
OG0006146	0	0
OG0006147	1	0
OG0006148	1	0
OG0006149	1	0
OG0006150	2	0
OG0006151	0	0
OG0006152	0	0
OG0006153	1	0
OG0006154	1	1
OG0006155	0	0
OG0006156	2	1
OG0006157	0	0
OG0006158	2	1
OG0006159	3	2
OG0006160	0	0
OG0006161	0	0
OG0006162	0	0
OG0006163	4	2
OG0006164	1	0
OG0006165	0	0
OG0006166	1	1
OG0006167	1	0
OG0006168	0	0
OG0006169	2	2
OG0006170	1	1
OG0006171	1	0
OG0006172	1	1
OG0006173	0	0
OG0006174	2	2
OG0006175	1	1
OG0006176	4	3
OG0006177	3	3
OG0006178	0	0
OG0006179	2	1
OG0006180	0	0
OG0006181	2	2
OG0006182	1	0
OG0006183	2	1
OG0006184	0	0
OG0006185	1	1
OG0006186	3	3
OG0006187	0	0
OG0006188	1	1
OG0006189	2	1
OG0006190	0	0
OG0006191	1	1
OG0006192	0	0
OG0006193	0	0
OG0006194	0	0
OG0006195	1	1
OG0006196	1	1
OG0006197	0	0
OG0006198	1	1
OG0006199	0	0
OG0006200	0	0
OG0006201	1	0
OG0006202	2	2
OG0006203	9	9
OG0006204	3	3
OG0006205	0	0
OG0006206	2	2
OG0006207	7	6
OG0006208	1	1
OG0006209	0	0
OG0006210	4	4
OG0006211	3	3
OG0006212	1	1
OG0006213	3	2
OG0006214	1	0
OG0006215	0	0
OG0006216	4	0
OG0006217	2	2
OG0006218	0	0
OG0006219	1	1
OG0006220	0	0
OG0006221	1	1
OG0006222	1	0
OG0006223	2	2
OG0006224	2	2
OG0006225	2	2
OG0006226	0	0
OG0006227	0	0
OG0006228	5	5
OG0006229	1	0
OG0006230	2	1
OG0006231	1	1
OG0006232	1	1
OG0006233	2	1
OG0006234	7	5
OG0006235	9	9
OG0006236	0	0
OG0006237	3	2
OG0006238	2	2
OG0006239	5	5
OG0006240	10	10
OG0006241	11	11
OG0006242	11	11
OG0006243	9	9
OG0006244	11	11
OG0006245	11	11
OG0006246	11	11
OG0006247	11	11
OG0006248	8	8
OG0006249	10	10
OG0006250	0	0
OG0006251	0	0
OG0006252	11	11
OG0006253	6	6
OG0006254	5	5
OG0006255	2	2
OG0006256	0	0
OG0006257	0	0
OG0006258	9	9
OG0006259	0	0
OG0006260	11	11
OG0006261	11	11
OG0006262	11	11
OG0006263	9	9
OG0006264	11	11
OG0006265	11	11
OG0006266	11	11
OG0006267	11	11
OG0006268	11	11
OG0006269	11	11
OG0006270	11	11
OG0006271	11	11
OG0006272	10	10
OG0006273	11	11
OG0006274	11	11
OG0006275	11	11
OG0006276	11	11
OG0006277	11	11
OG0006278	11	11
OG0006279	1	1
OG0006280	3	2
OG0006281	3	2
OG0006282	11	11
OG0006283	7	7
OG0006284	4	0
OG0006285	8	8
OG0006286	10	10
OG0006287	10	10
OG0006288	9	9
OG0006289	9	9
OG0006290	9	9
OG0006291	11	11
OG0006292	3	2
OG0006293	6	2
OG0006294	4	4
OG0006295	7	5
OG0006296	4	1
OG0006297	2	2
OG0006298	4	2
OG0006299	4	3
OG0006300	3	3
OG0006301	11	11
OG0006302	11	11
OG0006303	11	11
OG0006304	11	11
OG0006305	11	11
OG0006306	11	11
OG0006307	11	11
OG0006308	11	11
OG0006309	3	0
OG0006310	3	1
OG0006311	0	0
OG0006312	1	1
OG0006313	0	0
OG0006314	1	0
OG0006315	0	0
OG0006316	0	0
OG0006317	3	2
OG0006318	2	1
OG0006319	0	0
OG0006320	0	0
OG0006321	2	2
OG0006322	0	0
OG0006323	0	0
OG0006324	1	0
OG0006325	3	0
OG0006326	0	0
OG0006327	1	1
OG0006328	3	2
OG0006329	1	1
OG0006330	2	2
OG0006331	0	0
OG0006332	0	0
OG0006333	1	1
OG0006334	1	0
OG0006335	1	0
OG0006336	0	0
OG0006337	1	0
OG0006338	0	0
OG0006339	0	0
OG0006340	0	0
OG0006341	1	0
OG0006342	2	0
OG0006343	0	0
OG0006344	0	0
OG0006345	0	0
OG0006346	2	2
OG0006347	1	1
OG0006348	1	1
OG0006349	1	1
OG0006350	2	1
OG0006351	0	0
OG0006352	0	0
OG0006353	0	0
OG0006354	2	1
OG0006355	1	0
OG0006356	2	0
OG0006357	1	0
OG0006358	1	1
OG0006359	1	1
OG0006360	0	0
OG0006361	2	2
OG0006362	4	4
OG0006363	1	1
OG0006364	0	0
OG0006365	0	0
OG0006366	0	0
OG0006367	1	0
OG0006368	1	1
OG0006369	3	0
OG0006370	0	0
OG0006371	0	0
OG0006372	0	0
OG0006373	1	1
OG0006374	0	0
OG0006375	2	0
OG0006376	2	1
OG0006377	2	1
OG0006378	0	0
OG0006379	4	3
OG0006380	1	1
OG0006381	1	0
OG0006382	0	0
OG0006383	3	0
OG0006384	0	0
OG0006385	0	0
OG0006386	1	1
OG0006387	0	0
OG0006388	1	1
OG0006389	1	1
OG0006390	0	0
OG0006391	0	0
OG0006392	0	0
OG0006393	0	0
OG0006394	0	0
OG0006395	1	0
OG0006396	0	0
OG0006397	2	0
OG0006398	0	0
OG0006399	0	0
OG0006400	7	7
OG0006401	0	0
OG0006402	1	1
OG0006403	3	3
OG0006404	0	0
OG0006405	1	0
OG0006406	2	2
OG0006407	0	0
OG0006408	1	1
OG0006409	0	0
OG0006410	1	0
OG0006411	2	1
OG0006412	2	1
OG0006413	1	0
OG0006414	2	1
OG0006415	3	1
OG0006416	0	0
OG0006417	1	1
OG0006418	2	1
OG0006419	0	0
OG0006420	0	0
OG0006421	0	0
OG0006422	1	1
OG0006423	1	1
OG0006424	1	0
OG0006425	1	1
OG0006426	2	1
OG0006427	3	1
OG0006428	0	0
OG0006429	1	0
OG0006430	0	0
OG0006431	2	1
OG0006432	0	0
OG0006433	0	0
OG0006434	0	0
OG0006435	0	0
OG0006436	3	2
OG0006437	0	0
OG0006438	2	1
OG0006439	1	0
OG0006440	1	0
OG0006441	1	1
OG0006442	0	0
OG0006443	0	0
OG0006444	1	1
OG0006445	1	0
OG0006446	0	0
OG0006447	2	1
OG0006448	1	1
OG0006449	0	0
OG0006450	0	0
OG0006451	2	0
OG0006452	1	1
OG0006453	1	0
OG0006454	1	1
OG0006455	2	2
OG0006456	0	0
OG0006457	1	1
OG0006458	4	2
OG0006459	0	0
OG0006460	4	2
OG0006461	0	0
OG0006462	0	0
OG0006463	0	0
OG0006464	1	0
OG0006465	1	1
OG0006466	4	3
OG0006467	3	0
OG0006468	2	1
OG0006469	0	0
OG0006470	1	1
OG0006471	0	0
OG0006472	0	0
OG0006473	2	0
OG0006474	0	0
OG0006475	1	1
OG0006476	0	0
OG0006477	1	1
OG0006478	1	1
OG0006479	1	0
OG0006480	2	1
OG0006481	1	0
OG0006482	2	0
OG0006483	4	4
OG0006484	3	2
OG0006485	2	0
OG0006486	0	0
OG0006487	1	0
OG0006488	2	1
OG0006489	4	0
OG0006490	0	0
OG0006491	0	0
OG0006492	1	1
OG0006493	0	0
OG0006494	2	2
OG0006495	3	2
OG0006496	3	1
OG0006497	1	0
OG0006498	2	0
OG0006499	2	1
OG0006500	3	3
OG0006501	0	0
OG0006502	3	2
OG0006503	1	1
OG0006504	0	0
OG0006505	0	0
OG0006506	4	1
OG0006507	0	0
OG0006508	1	0
OG0006509	1	1
OG0006510	0	0
OG0006511	2	2
OG0006512	1	0
OG0006513	1	0
OG0006514	1	1
OG0006515	0	0
OG0006516	0	0
OG0006517	1	1
OG0006518	2	2
OG0006519	0	0
OG0006520	2	1
OG0006521	0	0
OG0006522	0	0
OG0006523	2	0
OG0006524	0	0
OG0006525	1	1
OG0006526	1	0
OG0006527	1	1
OG0006528	2	1
OG0006529	0	0
OG0006530	1	1
OG0006531	1	0
OG0006532	0	0
OG0006533	1	1
OG0006534	2	1
OG0006535	1	0
OG0006536	1	1
OG0006537	1	0
OG0006538	0	0
OG0006539	0	0
OG0006540	0	0
OG0006541	2	2
OG0006542	0	0
OG0006543	0	0
OG0006544	0	0
OG0006545	3	1
OG0006546	0	0
OG0006547	0	0
OG0006548	3	0
OG0006549	0	0
OG0006550	2	1
OG0006551	1	1
OG0006552	1	1
OG0006553	1	0
OG0006554	2	1
OG0006555	1	1
OG0006556	2	2
OG0006557	2	2
OG0006558	0	0
OG0006559	1	1
OG0006560	0	0
OG0006561	0	0
OG0006562	2	1
OG0006563	1	1
OG0006564	1	0
OG0006565	0	0
OG0006566	1	0
OG0006567	0	0
OG0006568	0	0
OG0006569	2	0
OG0006570	0	0
OG0006571	1	0
OG0006572	1	0
OG0006573	1	1
OG0006574	0	0
OG0006575	0	0
OG0006576	2	2
OG0006577	0	0
OG0006578	0	0
OG0006579	0	0
OG0006580	2	2
OG0006581	0	0
OG0006582	0	0
OG0006583	1	0
OG0006584	3	3
OG0006585	0	0
OG0006586	1	1
OG0006587	1	0
OG0006588	2	2
OG0006589	1	0
OG0006590	1	1
OG0006591	0	0
OG0006592	0	0
OG0006593	0	0
OG0006594	1	0
OG0006595	3	3
OG0006596	0	0
OG0006597	0	0
OG0006598	2	2
OG0006599	5	5
OG0006600	0	0
OG0006601	1	0
OG0006602	3	2
OG0006603	1	1
OG0006604	0	0
OG0006605	0	0
OG0006606	1	0
OG0006607	7	6
OG0006608	1	1
OG0006609	1	0
OG0006610	4	4
OG0006611	1	0
OG0006612	3	2
OG0006613	1	0
OG0006614	2	1
OG0006615	2	0
OG0006616	1	1
OG0006617	5	5
OG0006618	6	6
OG0006619	3	1
OG0006620	10	10
OG0006621	10	10
OG0006622	10	10
OG0006623	10	10
OG0006624	7	7
OG0006625	10	10
OG0006626	1	1
OG0006627	10	10
OG0006628	10	10
OG0006629	10	10
OG0006630	3	1
OG0006631	10	10
OG0006632	10	10
OG0006633	10	10
OG0006634	10	10
OG0006635	0	0
OG0006636	10	10
OG0006637	2	1
OG0006638	2	0
OG0006639	10	10
OG0006640	9	9
OG0006641	10	10
OG0006642	3	2
OG0006643	0	0
OG0006644	2	2
OG0006645	3	2
OG0006646	1	1
OG0006647	0	0
OG0006648	2	2
OG0006649	2	1
OG0006650	2	2
OG0006651	5	5
OG0006652	0	0
OG0006653	2	0
OG0006654	4	3
OG0006655	4	1
OG0006656	3	3
OG0006657	1	1
OG0006658	4	4
OG0006659	2	2
OG0006660	3	2
OG0006661	1	1
OG0006662	2	1
OG0006663	3	1
OG0006664	1	1
OG0006665	2	0
OG0006666	4	4
OG0006667	10	10
OG0006668	10	10
OG0006669	10	10
OG0006670	2	1
OG0006671	10	10
OG0006672	10	10
OG0006673	9	9
OG0006674	10	10
OG0006675	10	10
OG0006676	10	10
OG0006677	10	10
OG0006678	10	10
OG0006679	10	10
OG0006680	10	10
OG0006681	10	10
OG0006682	10	10
OG0006683	9	9
OG0006684	10	10
OG0006685	9	9
OG0006686	10	10
OG0006687	10	10
OG0006688	10	10
OG0006689	10	10
OG0006690	10	10
OG0006691	10	10
OG0006692	10	10
OG0006693	10	10
OG0006694	10	10
OG0006695	8	8
OG0006696	10	10
OG0006697	3	3
OG0006698	10	10
OG0006699	2	2
OG0006700	9	9
OG0006701	7	7
OG0006702	8	8
OG0006703	10	10
OG0006704	8	8
OG0006705	2	2
OG0006706	9	9
OG0006707	8	8
OG0006708	7	7
OG0006709	7	7
OG0006710	6	6
OG0006711	7	7
OG0006712	2	2
OG0006713	7	6
OG0006714	4	2
OG0006715	4	4
OG0006716	9	9
OG0006717	2	1
OG0006718	10	10
OG0006719	10	10
OG0006720	10	10
OG0006721	10	10
OG0006722	10	10
OG0006723	7	5
OG0006724	6	6
OG0006725	3	2
OG0006726	3	2
OG0006727	6	5
OG0006728	6	4
OG0006729	3	3
OG0006730	4	1
OG0006731	5	4
OG0006732	5	4
OG0006733	3	2
OG0006734	4	3
OG0006735	4	3
OG0006736	5	4
OG0006737	9	9
OG0006738	10	10
OG0006739	10	10
OG0006740	10	10
OG0006741	10	10
OG0006742	10	10
OG0006743	0	0
OG0006744	0	0
OG0006745	6	6
OG0006746	1	1
OG0006747	0	0
OG0006748	2	1
OG0006749	0	0
OG0006750	4	3
OG0006751	2	1
OG0006752	0	0
OG0006753	2	0
OG0006754	0	0
OG0006755	1	1
OG0006756	2	2
OG0006757	0	0
OG0006758	0	0
OG0006759	1	1
OG0006760	2	2
OG0006761	3	3
OG0006762	0	0
OG0006763	2	0
OG0006764	9	9
OG0006765	1	1
OG0006766	0	0
OG0006767	0	0
OG0006768	0	0
OG0006769	1	1
OG0006770	1	0
OG0006771	4	3
OG0006772	1	0
OG0006773	1	1
OG0006774	1	1
OG0006775	0	0
OG0006776	0	0
OG0006777	0	0
OG0006778	0	0
OG0006779	0	0
OG0006780	3	3
OG0006781	1	0
OG0006782	0	0
OG0006783	1	1
OG0006784	1	0
OG0006785	1	0
OG0006786	0	0
OG0006787	1	0
OG0006788	3	2
OG0006789	0	0
OG0006790	1	1
OG0006791	0	0
OG0006792	8	8
OG0006793	1	0
OG0006794	0	0
OG0006795	1	0
OG0006796	1	1
OG0006797	2	2
OG0006798	1	0
OG0006799	0	0
OG0006800	1	0
OG0006801	0	0
OG0006802	1	0
OG0006803	0	0
OG0006804	0	0
OG0006805	0	0
OG0006806	0	0
OG0006807	1	0
OG0006808	0	0
OG0006809	0	0
OG0006810	1	1
OG0006811	1	1
OG0006812	2	0
OG0006813	0	0
OG0006814	4	1
OG0006815	0	0
OG0006816	0	0
OG0006817	1	1
OG0006818	0	0
OG0006819	1	1
OG0006820	3	3
OG0006821	0	0
OG0006822	0	0
OG0006823	1	1
OG0006824	0	0
OG0006825	0	0
OG0006826	0	0
OG0006827	6	6
OG0006828	0	0
OG0006829	1	0
OG0006830	1	0
OG0006831	1	1
OG0006832	0	0
OG0006833	1	1
OG0006834	1	0
OG0006835	4	3
OG0006836	0	0
OG0006837	0	0
OG0006838	2	1
OG0006839	0	0
OG0006840	1	1
OG0006841	1	0
OG0006842	3	2
OG0006843	1	1
OG0006844	1	0
OG0006845	0	0
OG0006846	1	1
OG0006847	1	1
OG0006848	1	1
OG0006849	1	0
OG0006850	0	0
OG0006851	5	3
OG0006852	4	4
OG0006853	0	0
OG0006854	1	1
OG0006855	1	0
OG0006856	1	1
OG0006857	0	0
OG0006858	1	1
OG0006859	0	0
OG0006860	1	1
OG0006861	0	0
OG0006862	1	0
OG0006863	1	0
OG0006864	3	0
OG0006865	0	0
OG0006866	1	0
OG0006867	0	0
OG0006868	1	1
OG0006869	1	1
OG0006870	1	1
OG0006871	1	1
OG0006872	1	0
OG0006873	4	3
OG0006874	3	0
OG0006875	4	4
OG0006876	1	1
OG0006877	0	0
OG0006878	0	0
OG0006879	3	3
OG0006880	2	2
OG0006881	2	0
OG0006882	0	0
OG0006883	3	3
OG0006884	2	1
OG0006885	1	1
OG0006886	0	0
OG0006887	1	1
OG0006888	2	1
OG0006889	2	2
OG0006890	0	0
OG0006891	3	2
OG0006892	0	0
OG0006893	0	0
OG0006894	1	1
OG0006895	7	7
OG0006896	0	0
OG0006897	1	1
OG0006898	0	0
OG0006899	3	1
OG0006900	2	2
OG0006901	0	0
OG0006902	4	3
OG0006903	2	2
OG0006904	2	2
OG0006905	1	1
OG0006906	2	0
OG0006907	0	0
OG0006908	3	3
OG0006909	3	1
OG0006910	1	1
OG0006911	2	0
OG0006912	1	0
OG0006913	1	1
OG0006914	2	1
OG0006915	0	0
OG0006916	3	3
OG0006917	2	2
OG0006918	1	0
OG0006919	0	0
OG0006920	0	0
OG0006921	0	0
OG0006922	2	2
OG0006923	1	0
OG0006924	0	0
OG0006925	1	1
OG0006926	2	2
OG0006927	0	0
OG0006928	0	0
OG0006929	0	0
OG0006930	1	0
OG0006931	2	1
OG0006932	0	0
OG0006933	2	1
OG0006934	0	0
OG0006935	1	0
OG0006936	0	0
OG0006937	0	0
OG0006938	6	6
OG0006939	2	2
OG0006940	0	0
OG0006941	2	2
OG0006942	0	0
OG0006943	1	0
OG0006944	1	0
OG0006945	2	1
OG0006946	4	3
OG0006947	0	0
OG0006948	2	2
OG0006949	0	0
OG0006950	1	1
OG0006951	0	0
OG0006952	2	2
OG0006953	0	0
OG0006954	1	1
OG0006955	0	0
OG0006956	1	1
OG0006957	0	0
OG0006958	1	1
OG0006959	5	5
OG0006960	1	1
OG0006961	1	1
OG0006962	2	0
OG0006963	2	1
OG0006964	0	0
OG0006965	0	0
OG0006966	0	0
OG0006967	0	0
OG0006968	0	0
OG0006969	0	0
OG0006970	1	1
OG0006971	1	1
OG0006972	0	0
OG0006973	2	2
OG0006974	2	2
OG0006975	1	0
OG0006976	1	0
OG0006977	0	0
OG0006978	0	0
OG0006979	1	1
