Orthogroup	Duplications (all)	Duplications (50% support)
OG0011816	0	0
OG0011817	0	0
OG0011818	0	0
OG0011819	4	4
OG0011820	0	0
OG0011821	1	1
OG0011822	0	0
OG0011823	4	4
OG0011824	0	0
OG0011825	0	0
OG0011826	0	0
OG0011827	2	2
OG0011828	0	0
OG0011829	0	0
OG0011830	1	0
OG0011831	2	2
OG0011832	3	3
OG0011833	0	0
OG0011834	1	1
OG0011835	0	0
OG0011836	0	0
OG0011837	3	3
OG0011838	2	2
OG0011839	3	3
OG0011840	4	4
OG0011841	2	2
OG0011842	2	2
OG0011843	1	1
OG0011844	2	2
OG0011845	0	0
OG0011846	1	0
OG0011847	1	1
OG0011848	1	1
OG0011849	0	0
OG0011850	2	2
OG0011851	0	0
OG0011852	1	1
OG0011853	0	0
OG0011854	3	3
OG0011855	2	2
OG0011856	1	1
OG0011857	0	0
OG0011858	2	2
OG0011859	1	1
OG0011860	1	1
OG0011861	0	0
OG0011862	0	0
OG0011863	1	1
OG0011864	3	3
OG0011865	1	1
OG0011866	0	0
OG0011867	0	0
OG0011868	1	1
OG0011869	0	0
OG0011870	0	0
OG0011871	0	0
OG0011872	0	0
OG0011873	0	0
OG0011874	0	0
OG0011875	0	0
OG0011876	0	0
OG0011877	1	1
OG0011878	0	0
OG0011879	0	0
OG0011880	0	0
OG0011881	0	0
OG0011882	1	1
OG0011883	0	0
OG0011884	0	0
OG0011885	0	0
OG0011886	0	0
OG0011887	0	0
OG0011888	0	0
OG0011889	0	0
OG0011890	0	0
OG0011891	0	0
OG0011892	1	1
OG0011893	1	1
OG0011894	0	0
OG0011895	0	0
OG0011896	0	0
OG0011897	1	1
OG0011898	0	0
OG0011899	0	0
OG0011900	0	0
OG0011901	0	0
OG0011902	1	1
OG0011903	0	0
OG0011904	0	0
OG0011905	0	0
OG0011906	0	0
OG0011907	0	0
OG0011908	0	0
OG0011909	1	1
OG0011910	0	0
OG0011911	0	0
OG0011912	0	0
OG0011913	0	0
OG0011914	1	1
OG0011915	2	2
OG0011916	1	1
OG0011917	0	0
OG0011918	2	2
OG0011919	1	1
OG0011920	2	2
OG0011921	1	1
OG0011922	0	0
OG0011923	0	0
OG0011924	1	1
OG0011925	1	1
OG0011926	2	2
OG0011927	1	0
OG0011928	0	0
OG0011929	3	3
OG0011930	1	1
OG0011931	1	1
OG0011932	0	0
OG0011933	1	1
OG0011934	0	0
OG0011935	0	0
OG0011936	3	3
OG0011937	0	0
OG0011938	1	1
OG0011939	1	1
OG0011940	0	0
OG0011941	1	1
OG0011942	0	0
OG0011943	0	0
OG0011944	1	1
OG0011945	0	0
OG0011946	0	0
OG0011947	2	2
OG0011948	0	0
OG0011949	0	0
OG0011950	0	0
OG0011951	0	0
OG0011952	1	1
OG0011953	1	0
OG0011954	0	0
OG0011955	0	0
OG0011956	2	2
OG0011957	1	0
OG0011958	1	1
OG0011959	1	1
OG0011960	0	0
OG0011961	3	3
OG0011962	3	3
OG0011963	3	3
OG0011964	2	2
OG0011965	0	0
OG0011966	2	2
OG0011967	1	1
OG0011968	0	0
OG0011969	3	3
OG0011970	1	1
OG0011971	0	0
OG0011972	0	0
OG0011973	2	2
OG0011974	1	1
OG0011975	2	2
OG0011976	1	1
OG0011977	1	1
OG0011978	1	1
OG0011979	1	1
OG0011980	4	4
OG0011981	0	0
OG0011982	4	4
OG0011983	1	1
OG0011984	4	4
OG0011985	0	0
OG0011986	0	0
OG0011987	1	1
OG0011988	0	0
OG0011989	0	0
OG0011990	0	0
OG0011991	1	1
OG0011992	0	0
OG0011993	3	3
OG0011994	3	3
OG0011995	3	3
OG0011996	0	0
OG0011997	4	4
OG0011998	0	0
OG0011999	4	4
OG0012000	0	0
OG0012001	0	0
OG0012002	0	0
OG0012003	0	0
OG0012004	0	0
OG0012005	0	0
OG0012006	4	4
OG0012007	4	4
OG0012008	4	4
OG0012009	1	1
OG0012010	4	4
OG0012011	4	4
OG0012012	2	2
OG0012013	3	3
OG0012014	0	0
OG0012015	3	3
OG0012016	1	1
OG0012017	2	2
OG0012018	0	0
OG0012019	2	2
OG0012020	0	0
OG0012021	1	1
OG0012022	0	0
OG0012023	0	0
OG0012024	4	4
OG0012025	4	4
OG0012026	3	3
OG0012027	3	3
OG0012028	4	4
OG0012029	4	4
OG0012030	0	0
OG0012031	4	4
OG0012032	1	1
OG0012033	0	0
OG0012034	0	0
OG0012035	0	0
OG0012036	3	3
OG0012037	1	1
OG0012038	2	2
OG0012039	1	1
OG0012040	1	1
OG0012041	0	0
OG0012042	1	1
OG0012043	3	3
OG0012044	2	2
OG0012045	3	3
OG0012046	4	4
OG0012047	0	0
OG0012048	1	1
OG0012049	0	0
OG0012050	0	0
OG0012051	1	1
OG0012052	1	1
OG0012053	2	2
OG0012054	4	4
OG0012055	3	3
OG0012056	4	4
OG0012057	2	2
OG0012058	2	2
OG0012059	1	1
OG0012060	4	4
OG0012061	1	1
OG0012062	1	1
OG0012063	0	0
OG0012064	0	0
OG0012065	0	0
OG0012066	3	3
OG0012067	1	1
OG0012068	2	2
OG0012069	3	3
OG0012070	0	0
OG0012071	0	0
OG0012072	2	2
OG0012073	0	0
OG0012074	2	2
OG0012075	2	2
OG0012076	1	1
OG0012077	1	1
OG0012078	1	1
OG0012079	1	1
OG0012080	2	2
OG0012081	3	3
OG0012082	1	1
OG0012083	1	1
OG0012084	0	0
OG0012085	1	1
OG0012086	0	0
OG0012087	2	2
OG0012088	1	1
OG0012089	2	2
OG0012090	1	1
OG0012091	1	1
OG0012092	1	1
OG0012093	0	0
OG0012094	1	1
OG0012095	2	2
OG0012096	1	1
OG0012097	1	1
OG0012098	1	1
OG0012099	2	2
OG0012100	2	2
OG0012101	0	0
OG0012102	0	0
OG0012103	0	0
OG0012104	0	0
OG0012105	0	0
OG0012106	0	0
OG0012107	0	0
OG0012108	0	0
OG0012109	0	0
OG0012110	0	0
OG0012111	0	0
OG0012112	0	0
OG0012113	0	0
OG0012114	0	0
OG0012115	0	0
OG0012116	0	0
OG0012117	0	0
OG0012118	0	0
OG0012119	0	0
OG0012120	0	0
OG0012121	0	0
OG0012122	0	0
OG0012123	0	0
OG0012124	0	0
OG0012125	0	0
OG0012126	0	0
OG0012127	0	0
OG0012128	0	0
OG0012129	0	0
OG0012130	0	0
OG0012131	0	0
OG0012132	0	0
OG0012133	0	0
OG0012134	0	0
OG0012135	0	0
OG0012136	0	0
OG0012137	0	0
OG0012138	0	0
OG0012139	0	0
OG0012140	0	0
OG0012141	0	0
OG0012142	0	0
OG0012143	0	0
OG0012144	0	0
OG0012145	0	0
OG0012146	0	0
OG0012147	0	0
OG0012148	0	0
OG0012149	0	0
OG0012150	0	0
OG0012151	0	0
OG0012152	0	0
OG0012153	0	0
OG0012154	0	0
OG0012155	0	0
OG0012156	0	0
OG0012157	1	1
OG0012158	0	0
OG0012159	0	0
OG0012160	0	0
OG0012161	0	0
OG0012162	0	0
OG0012163	0	0
OG0012164	1	1
OG0012165	0	0
OG0012166	0	0
OG0012167	0	0
OG0012168	0	0
OG0012169	0	0
OG0012170	0	0
OG0012171	0	0
OG0012172	0	0
OG0012173	0	0
OG0012174	0	0
OG0012175	0	0
OG0012176	0	0
OG0012177	0	0
OG0012178	0	0
OG0012179	0	0
OG0012180	0	0
OG0012181	0	0
OG0012182	0	0
OG0012183	0	0
OG0012184	0	0
OG0012185	0	0
OG0012186	0	0
OG0012187	0	0
OG0012188	0	0
OG0012189	1	1
OG0012190	0	0
OG0012191	0	0
OG0012192	0	0
OG0012193	0	0
OG0012194	0	0
OG0012195	0	0
OG0012196	0	0
OG0012197	2	2
OG0012198	0	0
OG0012199	0	0
OG0012200	0	0
OG0012201	0	0
OG0012202	0	0
OG0012203	0	0
OG0012204	0	0
OG0012205	0	0
OG0012206	0	0
OG0012207	0	0
OG0012208	1	1
OG0012209	0	0
OG0012210	0	0
OG0012211	0	0
OG0012212	0	0
OG0012213	0	0
OG0012214	0	0
OG0012215	0	0
OG0012216	0	0
OG0012217	0	0
OG0012218	0	0
OG0012219	0	0
OG0012220	1	1
OG0012221	0	0
OG0012222	0	0
OG0012223	0	0
OG0012224	0	0
OG0012225	0	0
OG0012226	0	0
OG0012227	1	1
OG0012228	1	1
OG0012229	0	0
OG0012230	0	0
OG0012231	0	0
OG0012232	0	0
OG0012233	0	0
OG0012234	0	0
OG0012235	0	0
OG0012236	0	0
OG0012237	0	0
OG0012238	0	0
OG0012239	0	0
OG0012240	0	0
OG0012241	0	0
OG0012242	0	0
OG0012243	0	0
OG0012244	0	0
OG0012245	0	0
OG0012246	0	0
OG0012247	0	0
OG0012248	0	0
OG0012249	0	0
OG0012250	0	0
OG0012251	0	0
OG0012252	1	1
OG0012253	0	0
OG0012254	0	0
OG0012255	0	0
OG0012256	0	0
OG0012257	0	0
OG0012258	0	0
OG0012259	0	0
OG0012260	1	1
OG0012261	1	1
OG0012262	1	1
OG0012263	0	0
OG0012264	1	1
OG0012265	0	0
OG0012266	0	0
OG0012267	0	0
OG0012268	1	1
OG0012269	0	0
OG0012270	0	0
OG0012271	0	0
OG0012272	0	0
OG0012273	0	0
OG0012274	0	0
OG0012275	0	0
OG0012276	0	0
OG0012277	0	0
OG0012278	0	0
OG0012279	0	0
OG0012280	0	0
OG0012281	0	0
OG0012282	0	0
OG0012283	0	0
OG0012284	0	0
OG0012285	0	0
OG0012286	0	0
OG0012287	0	0
OG0012288	0	0
OG0012289	0	0
OG0012290	0	0
OG0012291	1	1
OG0012292	2	2
OG0012293	0	0
OG0012294	0	0
OG0012295	0	0
OG0012296	0	0
OG0012297	0	0
OG0012298	0	0
OG0012299	1	1
OG0012300	0	0
OG0012301	0	0
OG0012302	0	0
OG0012303	0	0
OG0012304	0	0
OG0012305	0	0
OG0012306	1	1
OG0012307	0	0
OG0012308	0	0
OG0012309	0	0
OG0012310	0	0
OG0012311	0	0
OG0012312	0	0
OG0012313	0	0
OG0012314	0	0
OG0012315	0	0
OG0012316	0	0
OG0012317	0	0
OG0012318	0	0
OG0012319	0	0
OG0012320	0	0
OG0012321	0	0
OG0012322	0	0
OG0012323	0	0
OG0012324	0	0
OG0012325	0	0
OG0012326	0	0
OG0012327	0	0
OG0012328	0	0
OG0012329	0	0
OG0012330	0	0
OG0012331	0	0
OG0012332	0	0
OG0012333	0	0
OG0012334	4	4
OG0012335	4	4
OG0012336	2	2
OG0012337	4	4
OG0012338	3	3
OG0012339	3	3
OG0012340	4	4
OG0012341	2	2
OG0012342	2	2
OG0012343	3	3
OG0012344	3	3
OG0012345	0	0
OG0012346	4	4
OG0012347	1	1
OG0012348	0	0
OG0012349	0	0
OG0012350	1	1
OG0012351	0	0
OG0012352	0	0
OG0012353	0	0
OG0012354	0	0
OG0012355	0	0
OG0012356	0	0
OG0012357	0	0
OG0012358	0	0
OG0012359	0	0
OG0012360	0	0
OG0012361	0	0
OG0012362	1	1
OG0012363	2	2
OG0012364	0	0
OG0012365	1	1
OG0012366	1	1
OG0012367	1	1
OG0012368	1	1
OG0012369	1	1
OG0012370	1	1
OG0012371	1	1
OG0012372	1	1
OG0012373	0	0
OG0012374	1	1
OG0012375	2	2
OG0012376	4	4
OG0012377	2	1
OG0012378	4	4
OG0012379	4	4
OG0012380	4	4
OG0012381	4	4
OG0012382	4	4
OG0012383	2	2
OG0012384	4	4
OG0012385	4	4
OG0012386	4	4
OG0012387	2	2
OG0012388	2	2
OG0012389	4	4
OG0012390	4	4
OG0012391	3	3
OG0012392	3	3
OG0012393	2	2
OG0012394	3	3
OG0012395	3	3
OG0012396	4	4
OG0012397	4	4
OG0012398	4	4
OG0012399	4	4
OG0012400	4	4
OG0012401	2	2
OG0012402	4	4
OG0012403	3	3
OG0012404	3	3
OG0012405	4	4
OG0012406	4	4
OG0012407	4	4
OG0012408	4	4
OG0012409	4	4
OG0012410	4	4
OG0012411	4	4
OG0012412	4	4
OG0012413	4	4
OG0012414	4	4
OG0012415	4	4
OG0012416	3	3
OG0012417	4	4
OG0012418	2	2
OG0012419	3	3
OG0012420	4	4
OG0012421	4	4
OG0012422	4	4
OG0012423	4	4
OG0012424	4	4
OG0012425	4	4
OG0012426	3	3
OG0012427	4	4
OG0012428	4	4
OG0012429	3	3
OG0012430	4	4
OG0012431	4	4
OG0012432	4	4
OG0012433	4	4
OG0012434	4	4
OG0012435	4	4
OG0012436	4	4
OG0012437	4	4
OG0012438	3	3
OG0012439	4	4
OG0012440	4	4
OG0012441	4	4
OG0012442	4	4
OG0012443	4	4
OG0012444	4	4
OG0012445	4	4
OG0012446	2	2
OG0012447	0	0
OG0012448	1	1
OG0012449	0	0
OG0012450	1	1
OG0012451	0	0
OG0012452	0	0
OG0012453	0	0
OG0012454	0	0
OG0012455	0	0
OG0012456	1	1
OG0012457	0	0
OG0012458	1	1
OG0012459	1	1
OG0012460	0	0
OG0012461	0	0
OG0012462	0	0
OG0012463	1	1
OG0012464	0	0
OG0012465	1	1
OG0012466	0	0
OG0012467	0	0
OG0012468	1	1
OG0012469	1	1
OG0012470	0	0
OG0012471	0	0
OG0012472	0	0
OG0012473	0	0
OG0012474	0	0
OG0012475	0	0
OG0012476	0	0
OG0012477	0	0
OG0012478	0	0
OG0012479	0	0
OG0012480	0	0
OG0012481	0	0
OG0012482	0	0
OG0012483	1	1
OG0012484	0	0
OG0012485	0	0
OG0012486	0	0
OG0012487	2	2
OG0012488	0	0
OG0012489	1	1
OG0012490	0	0
OG0012491	1	1
OG0012492	0	0
OG0012493	0	0
OG0012494	0	0
OG0012495	0	0
OG0012496	0	0
OG0012497	0	0
OG0012498	1	1
OG0012499	0	0
OG0012500	0	0
OG0012501	0	0
OG0012502	1	1
OG0012503	0	0
OG0012504	0	0
OG0012505	0	0
OG0012506	1	1
OG0012507	0	0
OG0012508	0	0
OG0012509	2	2
OG0012510	2	2
OG0012511	1	1
OG0012512	1	1
OG0012513	1	1
OG0012514	0	0
OG0012515	0	0
OG0012516	0	0
OG0012517	0	0
OG0012518	3	3
OG0012519	0	0
OG0012520	0	0
OG0012521	0	0
OG0012522	0	0
OG0012523	0	0
OG0012524	0	0
OG0012525	0	0
OG0012526	0	0
OG0012527	2	2
OG0012528	1	1
OG0012529	0	0
OG0012530	1	1
OG0012531	1	1
OG0012532	0	0
OG0012533	0	0
OG0012534	0	0
OG0012535	1	1
OG0012536	1	1
OG0012537	0	0
OG0012538	0	0
OG0012539	0	0
OG0012540	0	0
OG0012541	2	2
OG0012542	0	0
OG0012543	2	2
OG0012544	0	0
OG0012545	0	0
OG0012546	0	0
OG0012547	0	0
OG0012548	0	0
OG0012549	0	0
OG0012550	0	0
OG0012551	0	0
OG0012552	0	0
OG0012553	2	2
OG0012554	0	0
OG0012555	0	0
OG0012556	0	0
OG0012557	1	1
OG0012558	0	0
OG0012559	1	1
OG0012560	1	1
OG0012561	1	1
OG0012562	1	1
OG0012563	1	1
OG0012564	0	0
OG0012565	0	0
OG0012566	0	0
OG0012567	0	0
OG0012568	0	0
OG0012569	1	1
OG0012570	3	3
OG0012571	1	1
OG0012572	0	0
OG0012573	0	0
OG0012574	0	0
OG0012575	2	2
OG0012576	3	3
OG0012577	1	1
OG0012578	0	0
OG0012579	1	1
OG0012580	3	3
OG0012581	1	0
OG0012582	0	0
OG0012583	1	1
OG0012584	0	0
OG0012585	3	3
OG0012586	1	1
OG0012587	0	0
OG0012588	0	0
OG0012589	0	0
OG0012590	0	0
OG0012591	0	0
OG0012592	1	1
OG0012593	0	0
OG0012594	1	1
OG0012595	0	0
OG0012596	0	0
OG0012597	1	1
OG0012598	0	0
OG0012599	3	3
OG0012600	0	0
OG0012601	1	1
OG0012602	0	0
OG0012603	0	0
OG0012604	0	0
OG0012605	0	0
OG0012606	0	0
OG0012607	1	1
OG0012608	1	1
OG0012609	1	1
OG0012610	0	0
OG0012611	1	1
OG0012612	0	0
OG0012613	0	0
OG0012614	1	1
OG0012615	2	2
OG0012616	1	1
OG0012617	2	2
OG0012618	1	1
OG0012619	1	1
OG0012620	2	2
OG0012621	3	3
OG0012622	0	0
OG0012623	0	0
OG0012624	0	0
OG0012625	2	2
OG0012626	1	1
OG0012627	1	1
OG0012628	0	0
OG0012629	2	2
OG0012630	0	0
OG0012631	0	0
OG0012632	0	0
OG0012633	0	0
OG0012634	0	0
OG0012635	2	2
OG0012636	0	0
OG0012637	0	0
OG0012638	1	1
OG0012639	0	0
OG0012640	0	0
OG0012641	2	2
OG0012642	0	0
OG0012643	0	0
OG0012644	0	0
OG0012645	0	0
OG0012646	0	0
OG0012647	0	0
OG0012648	0	0
OG0012649	0	0
OG0012650	1	1
OG0012651	3	3
OG0012652	3	3
OG0012653	3	3
OG0012654	0	0
OG0012655	3	3
OG0012656	3	3
OG0012657	1	1
OG0012658	3	3
OG0012659	3	3
OG0012660	3	3
OG0012661	3	3
OG0012662	3	3
OG0012663	3	3
OG0012664	3	3
OG0012665	3	3
OG0012666	3	3
OG0012667	3	3
OG0012668	2	2
OG0012669	3	3
OG0012670	3	3
OG0012671	3	3
OG0012672	3	3
OG0012673	3	3
OG0012674	0	0
OG0012675	3	3
OG0012676	0	0
OG0012677	3	3
OG0012678	2	2
OG0012679	3	3
OG0012680	3	3
OG0012681	3	3
OG0012682	3	3
OG0012683	3	3
OG0012684	3	3
OG0012685	3	3
OG0012686	3	3
OG0012687	3	3
OG0012688	3	3
OG0012689	3	3
OG0012690	3	3
OG0012691	3	3
OG0012692	2	2
OG0012693	3	3
OG0012694	3	3
OG0012695	1	1
OG0012696	1	1
OG0012697	3	3
OG0012698	3	3
OG0012699	3	3
OG0012700	3	3
OG0012701	3	3
OG0012702	3	3
OG0012703	3	3
OG0012704	0	0
OG0012705	3	3
OG0012706	3	3
OG0012707	1	1
OG0012708	3	3
OG0012709	3	3
OG0012710	3	3
OG0012711	1	1
OG0012712	3	3
OG0012713	2	2
OG0012714	3	3
OG0012715	3	3
OG0012716	3	3
OG0012717	0	0
OG0012718	3	3
OG0012719	3	3
OG0012720	3	3
OG0012721	3	3
OG0012722	3	3
OG0012723	3	3
OG0012724	3	3
OG0012725	3	3
OG0012726	3	3
OG0012727	0	0
OG0012728	3	3
OG0012729	3	3
OG0012730	3	3
OG0012731	3	3
OG0012732	3	3
OG0012733	3	3
OG0012734	3	3
OG0012735	3	3
OG0012736	3	3
OG0012737	2	2
OG0012738	3	3
OG0012739	3	3
OG0012740	3	3
OG0012741	3	3
OG0012742	3	3
OG0012743	1	1
OG0012744	3	3
OG0012745	3	3
OG0012746	3	3
OG0012747	3	3
OG0012748	3	3
OG0012749	3	3
OG0012750	3	3
OG0012751	1	1
OG0012752	3	3
OG0012753	1	1
OG0012754	3	3
OG0012755	3	3
OG0012756	3	3
OG0012757	3	3
OG0012758	1	1
OG0012759	3	3
OG0012760	3	3
OG0012761	0	0
OG0012762	0	0
OG0012763	1	1
OG0012764	0	0
OG0012765	1	1
OG0012766	2	2
OG0012767	0	0
OG0012768	0	0
OG0012769	1	1
OG0012770	1	1
OG0012771	1	1
OG0012772	0	0
OG0012773	3	3
OG0012774	0	0
OG0012775	2	2
OG0012776	1	1
OG0012777	1	1
OG0012778	3	3
OG0012779	2	2
OG0012780	1	1
OG0012781	1	1
OG0012782	2	2
OG0012783	1	1
OG0012784	0	0
OG0012785	1	1
OG0012786	0	0
OG0012787	0	0
OG0012788	1	1
OG0012789	3	3
OG0012790	3	3
OG0012791	1	1
OG0012792	2	2
OG0012793	1	1
OG0012794	1	1
OG0012795	2	2
OG0012796	2	2
OG0012797	1	1
OG0012798	0	0
OG0012799	1	1
OG0012800	1	1
OG0012801	0	0
OG0012802	0	0
OG0012803	1	1
OG0012804	2	2
OG0012805	0	0
OG0012806	2	2
OG0012807	1	1
OG0012808	1	1
OG0012809	0	0
OG0012810	0	0
OG0012811	1	1
OG0012812	0	0
OG0012813	1	1
OG0012814	1	1
OG0012815	0	0
OG0012816	0	0
OG0012817	2	2
OG0012818	2	2
OG0012819	1	1
OG0012820	2	2
OG0012821	0	0
OG0012822	2	2
OG0012823	2	2
OG0012824	0	0
OG0012825	1	1
OG0012826	3	3
OG0012827	1	1
OG0012828	2	2
OG0012829	2	2
OG0012830	0	0
OG0012831	0	0
OG0012832	3	3
OG0012833	1	1
OG0012834	1	1
OG0012835	2	2
OG0012836	1	1
OG0012837	0	0
OG0012838	0	0
OG0012839	2	2
OG0012840	3	3
OG0012841	1	1
OG0012842	3	3
OG0012843	2	2
OG0012844	0	0
OG0012845	0	0
OG0012846	1	1
OG0012847	0	0
OG0012848	3	3
OG0012849	1	1
OG0012850	2	2
OG0012851	1	1
OG0012852	1	1
OG0012853	1	1
OG0012854	0	0
OG0012855	0	0
OG0012856	1	1
OG0012857	2	2
OG0012858	1	1
OG0012859	0	0
OG0012860	1	1
OG0012861	1	1
OG0012862	1	1
OG0012863	2	2
OG0012864	0	0
OG0012865	1	1
OG0012866	1	1
OG0012867	0	0
OG0012868	2	2
OG0012869	1	1
OG0012870	0	0
OG0012871	0	0
OG0012872	2	2
OG0012873	1	1
OG0012874	1	1
OG0012875	0	0
OG0012876	1	1
OG0012877	0	0
OG0012878	0	0
OG0012879	0	0
OG0012880	0	0
OG0012881	0	0
OG0012882	2	2
OG0012883	1	1
OG0012884	0	0
OG0012885	1	1
OG0012886	2	2
OG0012887	2	2
OG0012888	0	0
OG0012889	0	0
OG0012890	0	0
OG0012891	0	0
OG0012892	1	1
OG0012893	0	0
OG0012894	0	0
OG0012895	0	0
OG0012896	3	3
OG0012897	3	3
OG0012898	3	3
OG0012899	3	3
OG0012900	2	2
OG0012901	3	3
OG0012902	3	3
OG0012903	3	3
OG0012904	3	3
OG0012905	3	3
OG0012906	3	3
OG0012907	3	3
OG0012908	3	3
OG0012909	3	3
OG0012910	3	3
OG0012911	3	3
OG0012912	0	0
OG0012913	3	3
OG0012914	3	3
OG0012915	3	3
OG0012916	1	1
OG0012917	2	2
OG0012918	3	3
OG0012919	3	3
OG0012920	2	2
OG0012921	2	2
OG0012922	1	1
OG0012923	3	3
OG0012924	3	3
OG0012925	3	3
OG0012926	3	3
OG0012927	3	3
OG0012928	3	3
OG0012929	3	3
OG0012930	1	1
OG0012931	3	3
OG0012932	3	3
OG0012933	3	3
OG0012934	3	3
OG0012935	3	3
OG0012936	3	3
OG0012937	3	3
OG0012938	3	3
OG0012939	3	3
OG0012940	3	3
OG0012941	3	3
OG0012942	3	3
OG0012943	3	3
OG0012944	3	3
OG0012945	3	3
OG0012946	3	3
OG0012947	3	3
OG0012948	3	3
OG0012949	1	1
OG0012950	3	3
OG0012951	3	3
OG0012952	3	3
OG0012953	3	3
OG0012954	3	3
OG0012955	1	1
OG0012956	3	3
OG0012957	0	0
OG0012958	3	3
OG0012959	2	2
OG0012960	3	3
OG0012961	3	3
OG0012962	3	3
OG0012963	0	0
OG0012964	3	3
OG0012965	3	3
OG0012966	3	3
OG0012967	3	3
OG0012968	3	3
OG0012969	3	3
OG0012970	3	3
OG0012971	3	3
OG0012972	3	3
OG0012973	3	3
OG0012974	3	3
OG0012975	3	3
OG0012976	3	3
OG0012977	3	3
OG0012978	3	3
OG0012979	3	3
OG0012980	3	3
OG0012981	3	3
OG0012982	0	0
OG0012983	3	3
OG0012984	3	3
OG0012985	3	3
OG0012986	0	0
OG0012987	3	3
OG0012988	3	3
OG0012989	3	3
OG0012990	3	3
OG0012991	3	3
OG0012992	3	3
OG0012993	0	0
OG0012994	3	3
OG0012995	0	0
OG0012996	3	3
OG0012997	3	3
OG0012998	3	3
OG0012999	3	3
OG0013000	3	3
OG0013001	3	3
OG0013002	2	2
OG0013003	3	3
OG0013004	1	1
OG0013005	1	1
OG0013006	1	1
OG0013007	2	2
OG0013008	0	0
OG0013009	0	0
OG0013010	1	1
OG0013011	0	0
OG0013012	0	0
OG0013013	0	0
OG0013014	1	1
OG0013015	2	2
OG0013016	2	2
OG0013017	0	0
OG0013018	2	2
OG0013019	0	0
OG0013020	1	0
OG0013021	1	1
OG0013022	2	2
OG0013023	0	0
OG0013024	1	1
OG0013025	0	0
OG0013026	1	1
OG0013027	1	1
OG0013028	0	0
OG0013029	1	1
OG0013030	1	1
OG0013031	1	1
OG0013032	1	1
OG0013033	1	1
OG0013034	2	2
OG0013035	2	2
OG0013036	1	1
OG0013037	0	0
OG0013038	0	0
OG0013039	2	2
OG0013040	0	0
OG0013041	0	0
OG0013042	0	0
OG0013043	3	3
OG0013044	0	0
OG0013045	0	0
OG0013046	2	2
OG0013047	0	0
OG0013048	1	1
OG0013049	0	0
OG0013050	1	1
OG0013051	2	2
OG0013052	0	0
OG0013053	0	0
OG0013054	0	0
OG0013055	0	0
OG0013056	0	0
OG0013057	0	0
OG0013058	0	0
OG0013059	2	2
OG0013060	2	2
OG0013061	2	2
OG0013062	0	0
OG0013063	3	3
OG0013064	2	2
OG0013065	0	0
OG0013066	1	1
OG0013067	3	3
OG0013068	1	1
OG0013069	3	3
OG0013070	3	3
OG0013071	1	1
OG0013072	3	3
OG0013073	0	0
OG0013074	3	3
OG0013075	0	0
OG0013076	0	0
OG0013077	1	1
OG0013078	2	2
OG0013079	0	0
OG0013080	0	0
OG0013081	0	0
OG0013082	3	3
OG0013083	2	2
OG0013084	3	3
OG0013085	3	3
OG0013086	1	1
OG0013087	0	0
OG0013088	2	2
OG0013089	0	0
OG0013090	0	0
OG0013091	0	0
OG0013092	2	2
OG0013093	0	0
OG0013094	1	1
OG0013095	2	2
OG0013096	0	0
OG0013097	2	2
OG0013098	3	3
OG0013099	0	0
OG0013100	0	0
OG0013101	1	1
OG0013102	1	1
OG0013103	3	3
OG0013104	2	2
OG0013105	0	0
OG0013106	0	0
OG0013107	2	2
OG0013108	0	0
OG0013109	0	0
OG0013110	2	2
OG0013111	0	0
OG0013112	1	1
OG0013113	3	3
OG0013114	0	0
OG0013115	1	1
OG0013116	1	1
OG0013117	2	2
OG0013118	2	2
OG0013119	2	2
OG0013120	0	0
OG0013121	0	0
OG0013122	0	0
OG0013123	0	0
OG0013124	0	0
OG0013125	0	0
OG0013126	1	1
OG0013127	0	0
OG0013128	1	1
OG0013129	0	0
OG0013130	0	0
OG0013131	0	0
OG0013132	0	0
OG0013133	0	0
OG0013134	0	0
OG0013135	0	0
OG0013136	0	0
OG0013137	0	0
OG0013138	0	0
OG0013139	0	0
OG0013140	0	0
OG0013141	0	0
OG0013142	0	0
OG0013143	0	0
OG0013144	0	0
OG0013145	0	0
OG0013146	0	0
OG0013147	0	0
OG0013148	0	0
OG0013149	0	0
OG0013150	0	0
OG0013151	0	0
OG0013152	0	0
OG0013153	0	0
OG0013154	1	1
OG0013155	0	0
OG0013156	0	0
OG0013157	0	0
OG0013158	0	0
OG0013159	1	1
OG0013160	0	0
OG0013161	0	0
OG0013162	0	0
OG0013163	0	0
OG0013164	0	0
OG0013165	0	0
OG0013166	0	0
OG0013167	0	0
OG0013168	0	0
OG0013169	0	0
OG0013170	0	0
OG0013171	0	0
OG0013172	0	0
OG0013173	0	0
OG0013174	0	0
OG0013175	0	0
OG0013176	0	0
OG0013177	0	0
OG0013178	0	0
OG0013179	0	0
OG0013180	0	0
OG0013181	0	0
OG0013182	0	0
OG0013183	0	0
OG0013184	0	0
OG0013185	2	2
OG0013186	0	0
OG0013187	0	0
OG0013188	0	0
OG0013189	0	0
OG0013190	0	0
OG0013191	0	0
OG0013192	0	0
OG0013193	0	0
OG0013194	0	0
OG0013195	0	0
OG0013196	0	0
OG0013197	0	0
OG0013198	0	0
OG0013199	0	0
OG0013200	0	0
OG0013201	0	0
OG0013202	0	0
OG0013203	0	0
OG0013204	0	0
OG0013205	0	0
OG0013206	1	1
OG0013207	1	1
OG0013208	0	0
OG0013209	0	0
OG0013210	1	1
OG0013211	1	1
OG0013212	1	1
